object_id_num,object_huldrsadmin_ownerSuppliedName_string,object_urn_string_sort,object_huldrsadmin_adminCategory_text_sort,object_huldrsadmin_ownerCode_string_sort,object_huldrsadmin_billingCode_string,object_mets_type_string,object_huldrsadmin_insertionDate_date,object_huldrsadmin_role_string_sort,object_mets_createDate_date,object_fileCount_num,object_huldrsadmin_adminFlagType_string_sort,object_huldrsadmin_accessFlag_string,object_mods_title_text_sort,object_huldrsadmin_producer_string_sort,object_objectSize_num
437956653,W00KG02564-I00KG03202,"urn-3:FHCL:35136819, urn-3:HUL.DRS.OBJECT:35136818",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-03-26T20:23:14.760Z,,2018-03-26T19:51:28.682Z,14,,R,"dpal nag po chen po'i phrin las gsang ba'i sgrub thabs bram ze mchog sred kyis mdzad pa, དཔལ་ནག་པོ་ཆེན་པོའི་ཕྲིན་ལས་གསང་བའི་སྒྲུབ་ཐབས་བྲམ་ཟེ་མཆོག་སྲེད་ཀྱིས་མཛད་པ, nag po chen po'i phrin las gsang ba'i sgrub thabs",Tibetan Buddhist Resource Center,690088
437956669,W00KG02592-I00KG03257,"urn-3:FHCL:35136823, urn-3:HUL.DRS.OBJECT:35136822",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-03-26T20:23:15.779Z,,2018-03-26T19:51:33.692Z,26,,R,"dpal mgon gdong brnyan can gyi rgya gzhung gi 'grel pa dri med don gsal, དཔལ་མགོན་གདོང་བརྙན་ཅན་གྱི་རྒྱ་གཞུང་གི་འགྲེལ་པ་དྲི་མེད་དོན་གསལ, dpal mgon gdong brnyan can gyi rgya gzhung gi 'grel pa",Tibetan Buddhist Resource Center,815574
437956697,W00KG02645-I00KG03357,"urn-3:FHCL:35136825, urn-3:HUL.DRS.OBJECT:35136824",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-03-26T20:23:16.622Z,,2018-03-26T19:50:59.243Z,8,,R,"rje btsun rdo rje 'chang mkhyen brtsi'i dbang phyug gis zin bris su gnang ba'o/ lha brgyad kyi rjes gnang thun mong ma yin pa, རྗེ་བཙུན་རྡོ་རྗེ་འཆང་མཁྱེན་བརྩིའི་དབང་ཕྱུག་གིས་ཟིན་བྲིས་སུ་གནང་བའོ། ལྷ་བརྒྱད་ཀྱི་རྗེས་གནང་ཐུན་མོང་མ་ཡིན་པ, lha brgyad kyi rjes gnang thun mong ma yin pa",Tibetan Buddhist Resource Center,186914
437956707,W00KG02565-I00KG03204,"urn-3:FHCL:35136827, urn-3:HUL.DRS.OBJECT:35136826",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-03-26T20:23:17.980Z,,2018-03-26T19:52:14.175Z,14,,R,"mgon po lha bcu bdun gyi sgrub thabs bram ze mchog sred kyis mdzad pa, མགོན་པོ་ལྷ་བཅུ་བདུན་གྱི་སྒྲུབ་ཐབས་བྲམ་ཟེ་མཆོག་སྲེད་ཀྱིས་མཛད་པ, mgon po lha bcu bdun gyi sgrub thabs",Tibetan Buddhist Resource Center,731798
437956723,W00KG02646-I00KG03359,"urn-3:FHCL:35136829, urn-3:HUL.DRS.OBJECT:35136828",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-03-26T20:23:18.74Z,,2018-03-26T19:51:31.250Z,8,,R,"dpal rdo rje nag po chen po lha mgon bcu gnyis ma'i thun mong ma yin pa'i rjes gnang gi yi ge bka' rgya ma, དཔལ་རྡོ་རྗེ་ནག་པོ་ཆེན་པོ་ལྷ་མགོན་བཅུ་གཉིས་མའི་ཐུན་མོང་མ་ཡིན་པའི་རྗེས་གནང་གི་ཡི་གེ་བཀའ་རྒྱ་མ",Tibetan Buddhist Resource Center,199560
437956733,W00KG02593-I00KG03259,"urn-3:FHCL:35136831, urn-3:HUL.DRS.OBJECT:35136830",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-03-26T20:23:19.177Z,,2018-03-26T19:52:26.38Z,16,,R,"dpal mgon gdong brnyan can gyi mngon rtogs, དཔལ་མགོན་གདོང་བརྙན་ཅན་གྱི་མངོན་རྟོགས",Tibetan Buddhist Resource Center,802578
437956751,W00KG02566-I00KG03206,"urn-3:FHCL:35136833, urn-3:HUL.DRS.OBJECT:35136832",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-03-26T20:23:22.927Z,,2018-03-26T19:53:00.417Z,14,,R,"dpal nag po chen po'i sgrub thabs bla ma'i zhal snga nas kyi gdams pa, དཔལ་ནག་པོ་ཆེན་པོའི་སྒྲུབ་ཐབས་བླ་མའི་ཞལ་སྔ་ནས་ཀྱི་གདམས་པ",Tibetan Buddhist Resource Center,518842
437956767,W00KG02621-I00KG03315,"urn-3:FHCL:35136835, urn-3:HUL.DRS.OBJECT:35136834",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-03-26T20:23:23.465Z,,2018-03-26T19:52:38.426Z,62,,R,"dpal gdong bzhi pa'i sgrub thabs rta bdun rgyal po mdo stod pa 'jam dbyangs rgyal mtshan gyis mdzad pa, དཔལ་གདོང་བཞི་པའི་སྒྲུབ་ཐབས་རྟ་བདུན་རྒྱལ་པོ་མདོ་སྟོད་པ་འཇམ་དབྱངས་རྒྱལ་མཚན་གྱིས་མཛད་པ, dpal gdong bzhi pa'i sgrub thabs rta bdun rgyal po",Tibetan Buddhist Resource Center,2675694
437956831,W00KG02647-I00KG03361,"urn-3:FHCL:35136837, urn-3:HUL.DRS.OBJECT:35136836",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-03-26T20:23:23.636Z,,2018-03-26T19:52:00.901Z,6,,R,"bran bdud rjes gnang thun mong ba'i phyag len 'jam dbyangs mkhyen brtse'i dbang phyug gi zin bris, བྲན་བདུད་རྗེས་གནང་ཐུན་མོང་བའི་ཕྱག་ལེན་འཇམ་དབྱངས་མཁྱེན་བརྩེའི་དབང་ཕྱུག་གི་ཟིན་བྲིས",Tibetan Buddhist Resource Center,339800
437956839,W00KG02594-I00KG03261,"urn-3:FHCL:35136839, urn-3:HUL.DRS.OBJECT:35136838",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-03-26T20:23:23.693Z,,2018-03-26T19:53:09.289Z,10,,R,"dpal mgon gdong gnyan can gyi las sbyor gyi sham bu brgyad pa, དཔལ་མགོན་གདོང་གཉན་ཅན་གྱི་ལས་སྦྱོར་གྱི་ཤམ་བུ་བརྒྱད་པ",Tibetan Buddhist Resource Center,391300
437956851,W00KG02648-I00KG03363,"urn-3:FHCL:35136841, urn-3:HUL.DRS.OBJECT:35136840",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-03-26T20:23:24.214Z,,2018-03-26T19:52:34.761Z,8,,R,"gur gyi bsnyen pa'i man ngag, གུར་གྱི་བསྙེན་པའི་མན་ངག",Tibetan Buddhist Resource Center,335790
437956861,W00KG02622-I00KG03317,"urn-3:FHCL:35136843, urn-3:HUL.DRS.OBJECT:35136842",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-03-26T20:23:24.480Z,,2018-03-26T19:53:45.295Z,12,,R,"dpal mgon gdong bzhi pa'i man ngag gnad brgyad sogs yig chung tshan pa bzhi, དཔལ་མགོན་གདོང་བཞི་པའི་མན་ངག་གནད་བརྒྱད་སོགས་ཡིག་ཆུང་ཚན་པ་བཞི",Tibetan Buddhist Resource Center,460444
437956875,W00KG02567-I00KG03208,"urn-3:FHCL:35136845, urn-3:HUL.DRS.OBJECT:35136844",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-03-26T20:23:29.59Z,,2018-03-26T19:53:55.420Z,22,,R,"nag po chen po'i bsnyen bsgrub las gsum gyi yi ge mi bslu ba'i gsang tshig gru ston gyis mdzad pa, ནག་པོ་ཆེན་པོའི་བསྙེན་བསྒྲུབ་ལས་གསུམ་གྱི་ཡི་གེ་མི་བསླུ་བའི་གསང་ཚིག་གྲུ་སྟོན་གྱིས་མཛད་པ, nag po chen po'i bsnyen bsgrub las gsum gyi yi ge mi bslu ba'i gsang tshig",Tibetan Buddhist Resource Center,1037662
437956899,W00KG02623-I00KG03319,"urn-3:FHCL:35136847, urn-3:HUL.DRS.OBJECT:35136846",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-03-26T20:23:29.381Z,,2018-03-26T19:54:23.838Z,8,,R,"dpal mgon gdong bzhi pa'i bsnyen sgrub las gsum gyi spyi'i lhan thabs las zhal gdams don lnga ma gnyan gyis mdzad pa, དཔལ་མགོན་གདོང་བཞི་པའི་བསྙེན་སྒྲུབ་ལས་གསུམ་གྱི་སྤྱིའི་ལྷན་ཐབས་ལས་ཞལ་གདམས་དོན་ལྔ་མ་གཉན་གྱིས་མཛད་པ, gdong bzhi pa'i bsnyen sgrub las gsum gyi spyi'i lhan thabs las zhal gdams don lnga ma",Tibetan Buddhist Resource Center,241536
437956909,W00KG02595-I00KG03263,"urn-3:FHCL:35136849, urn-3:HUL.DRS.OBJECT:35136848",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-03-26T20:23:29.527Z,,2018-03-26T19:53:58.503Z,18,,R,"dpal mgon khyung zhal can gyi sgrub thabs gser gyi spu gri'i lag len, དཔལ་མགོན་ཁྱུང་ཞལ་ཅན་གྱི་སྒྲུབ་ཐབས་གསེར་གྱི་སྤུ་གྲིའི་ལག་ལེན",Tibetan Buddhist Resource Center,687788
437956929,W00KG02649-I00KG03365,"urn-3:FHCL:35136851, urn-3:HUL.DRS.OBJECT:35136850",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-03-26T20:23:29.948Z,,2018-03-26T19:53:27.952Z,24,,R,"lha brgyad mkha' 'gro sbrags sgrub kyi mchod pa'i cho ga dam can 'du ba'i mchod sprin, ལྷ་བརྒྱད་མཁའ་འགྲོ་སྦྲགས་སྒྲུབ་ཀྱི་མཆོད་པའི་ཆོ་ག་དམ་ཅན་འདུ་བའི་མཆོད་སྤྲིན",Tibetan Buddhist Resource Center,868522
437956955,W00KG02596-I00KG03265,"urn-3:FHCL:35136854, urn-3:HUL.DRS.OBJECT:35136852",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-03-26T20:24:03.719Z,,2018-03-26T19:54:34.228Z,6,,R,"bsgrub dus kyi mgon po zhal khra can gyi skor las dpal mgon gdong bzhi pa'i sgrub thabs kyi rgya gzhung ta thA ga ta rak+Shi tas mdzad pa, བསྒྲུབ་དུས་ཀྱི་མགོན་པོ་ཞལ་ཁྲ་ཅན་གྱི་སྐོར་ལས་དཔལ་མགོན་གདོང་བཞི་པའི་སྒྲུབ་ཐབས་ཀྱི་རྒྱ་གཞུང་ཏ་ཐཱ་ག་ཏ་རཀྵི་ཏས་མཛད་པ, mgon po zhal khra can gyi skor las dpal mgon gdong bzhi pa'i sgrub thabs",Tibetan Buddhist Resource Center,273626
437956963,W00KG02624-I00KG03321,"urn-3:FHCL:35136855, urn-3:HUL.DRS.OBJECT:35136853",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-03-26T20:24:03.727Z,,2018-03-26T19:55:02.33Z,6,,R,"dpal mgon gdong bzhi pa'i zab pa'i gnad drug gi yi ge ri sul gyi rnal 'byor ma'i gsung ngag, དཔལ་མགོན་གདོང་བཞི་པའི་ཟབ་པའི་གནད་དྲུག་གི་ཡི་གེ་རི་སུལ་གྱི་རྣལ་འབྱོར་མའི་གསུང་ངག་, dpal mgon gdong bzhi pa'i zab pa'i gnad drug",Tibetan Buddhist Resource Center,159694
437956971,W00KG02625-I00KG03323,"urn-3:FHCL:35136857, urn-3:HUL.DRS.OBJECT:35136856",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-03-26T20:24:03.750Z,,2018-03-26T19:55:43.352Z,8,,R,"gdong bzhi pa'i gnad drug gi gsal byed gnyan gyis nyer gnas dar ma seng+ge la gnang ba, གདོང་བཞི་པའི་གནད་དྲུག་གི་གསལ་བྱེད་གཉན་གྱིས་ཉེར་གནས་དར་མ་སེངྒེ་ལ་གནང་བ, gdong bzhi pa'i gnad drug gi gsal byed",Tibetan Buddhist Resource Center,205164
437956981,W00KG02650-I00KG03367,"urn-3:FHCL:35136859, urn-3:HUL.DRS.OBJECT:35136858",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-03-26T20:24:03.778Z,,2018-03-26T19:54:14.323Z,10,,R,"zangs gri skor gsum gyi gtor 'bul 'jam dbyangs mkhyen brtses mdzad pa, ཟངས་གྲི་སྐོར་གསུམ་གྱི་གཏོར་འབུལ་འཇམ་དབྱངས་མཁྱེན་བརྩེས་མཛད་པ་, zangs gri skor gsum gyi gtor 'bul",Tibetan Buddhist Resource Center,299234
437956993,W00KG02597-I00KG03267,"urn-3:FHCL:35136861, urn-3:HUL.DRS.OBJECT:35136860",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-03-26T20:24:04.516Z,,2018-03-26T19:55:16.744Z,8,,R,"ta thA ga ta rak+Shi ta'i lugs kyi lo rgyus sgrub thabs gnyan los mdzad pa, ཏ་ཐཱ་ག་ཏ་རཀྵི་ཏའི་ལུགས་ཀྱི་ལོ་རྒྱུས་སྒྲུབ་ཐབས་གཉན་ལོས་མཛད་པ, ta thA ga ta rak+Shi ta'i lugs kyi lo rgyus sgrub thabs",Tibetan Buddhist Resource Center,368980
437957003,W00KG02626-I00KG03325,"urn-3:FHCL:35136863, urn-3:HUL.DRS.OBJECT:35136862",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-03-26T20:24:04.544Z,,2018-03-26T19:56:31.740Z,8,,R,"mgon po pha ltar gdung zhing lha mo sring ltar gdung ba'i man ngag gi yi ge, མགོན་པོ་ཕ་ལྟར་གདུང་ཞིང་ལྷ་མོ་སྲིང་ལྟར་གདུང་བའི་མན་ངག་གི་ཡི་གེ",Tibetan Buddhist Resource Center,306266
437957013,W00KG02651-I00KG03369,"urn-3:FHCL:35136865, urn-3:HUL.DRS.OBJECT:35136864",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-03-26T20:24:04.852Z,,2018-03-26T19:55:02.365Z,16,,R,"mahA kA la'i chos skor thob pa'i brjed byang bsam 'phel nor bu'i 'phreng ba, མཧཱ་ཀཱ་ལའི་ཆོས་སྐོར་ཐོབ་པའི་བརྗེད་བྱང་བསམ་འཕེལ་ནོར་བུའི་འཕྲེང་བ",Tibetan Buddhist Resource Center,574752
437957031,W00KG02598-I00KG03269,"urn-3:FHCL:35136867, urn-3:HUL.DRS.OBJECT:35136866",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-03-26T20:24:05.118Z,,2018-03-26T19:56:04.169Z,8,,R,"dpal ldan sa skya pa'i khyad par gyi bka' srung stobs 'phrog gdong bzhi pa'i lo rgyus kyi yi ge, དཔལ་ལྡན་ས་སྐྱ་པའི་ཁྱད་པར་གྱི་བཀའ་སྲུང་སྟོབས་འཕྲོག་གདོང་བཞི་པའི་ལོ་རྒྱུས་ཀྱི་ཡི་གེ",Tibetan Buddhist Resource Center,290690
437957041,W00KG02627-I00KG03327,"urn-3:FHCL:35136869, urn-3:HUL.DRS.OBJECT:35136868",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-03-26T20:24:05.409Z,,2018-03-26T19:57:08.13Z,6,,R,"dpal mgon gdong bzhi pa'i sgo nas nyams chags bskang zhing dam tshig gso ba'i man ngag, དཔལ་མགོན་གདོང་བཞི་པའི་སྒོ་ནས་ཉམས་ཆགས་བསྐང་ཞིང་དམ་ཚིག་གསོ་བའི་མན་ངག",Tibetan Buddhist Resource Center,153366
437957049,W00KG02568-I00KG03210,"urn-3:FHCL:35136873, urn-3:HUL.DRS.OBJECT:35136871",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-03-26T20:24:06.33Z,,2018-03-26T19:55:42.912Z,60,,R,"dpal nag po chen po'i sgrub thabs lag tu blang ba'i rim pa yid bzhin gyi nor bu rin po che, དཔལ་ནག་པོ་ཆེན་པོའི་སྒྲུབ་ཐབས་ལག་ཏུ་བླང་བའི་རིམ་པ་ཡིད་བཞིན་གྱི་ནོར་བུ་རིན་པོ་ཆེ",Tibetan Buddhist Resource Center,3166878
437957111,W00KG02599-I00KG03271,"urn-3:FHCL:35136872, urn-3:HUL.DRS.OBJECT:35136870",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-03-26T20:24:06.33Z,,2018-03-26T19:56:51.563Z,10,,R,"dpal ldan gdong bzhi pa'i brgyud pa'i lo rgyus kyi yi ge lugs gcig, དཔལ་ལྡན་གདོང་བཞི་པའི་བརྒྱུད་པའི་ལོ་རྒྱུས་ཀྱི་ཡི་གེ་ལུགས་གཅིག",Tibetan Buddhist Resource Center,421406
437957123,W00KG02652-I00KG03371,"urn-3:FHCL:35136875, urn-3:HUL.DRS.OBJECT:35136874",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-03-26T20:24:06.192Z,,2018-03-26T19:56:03.823Z,16,,R,"yar klungs pa'i gur mgon nang khrid kyi zhal shes sngags 'chang bsod nams chos 'phel gyi gsung rgyun, ཡར་ཀླུངས་པའི་གུར་མགོན་ནང་ཁྲིད་ཀྱི་ཞལ་ཤེས་སྔགས་འཆང་བསོད་ནམས་ཆོས་འཕེལ་གྱི་གསུང་རྒྱུན",Tibetan Buddhist Resource Center,580790
437957141,W00KG02628-I00KG03329,"urn-3:FHCL:35136877, urn-3:HUL.DRS.OBJECT:35136876",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-03-26T20:24:06.257Z,,2018-03-26T19:57:42.832Z,6,,R,"nyams chags bskang ba'i phyag len gyi yi ge, ཉམས་ཆགས་བསྐང་བའི་ཕྱག་ལེན་གྱི་ཡི་གེ",Tibetan Buddhist Resource Center,313682
437957149,W00KG02600-I00KG03273,"urn-3:FHCL:35136879, urn-3:HUL.DRS.OBJECT:35136878",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-03-26T20:24:06.943Z,,2018-03-26T19:57:33.209Z,6,,R,"dpal gdong bzhi pa'i rjes gnang gi skor las/ gnyan los mdzad pa'i rjes gnang gi yi ge, དཔལ་གདོང་བཞི་པའི་རྗེས་གནང་གི་སྐོར་ལས། གཉན་ལོས་མཛད་པའི་རྗེས་གནང་གི་ཡི་གེ",Tibetan Buddhist Resource Center,297794
437957157,W00KG02629-I00KG03331,"urn-3:FHCL:35136881, urn-3:HUL.DRS.OBJECT:35136880",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-03-26T20:24:06.984Z,,2018-03-26T19:58:22.386Z,6,,R,"dam tshig gso ba'i pad+ma kha sbyor gyi yi ge, དམ་ཚིག་གསོ་བའི་པདྨ་ཁ་སྦྱོར་གྱི་ཡི་གེ",Tibetan Buddhist Resource Center,165022
437957165,W00KG02601-I00KG03275,"urn-3:FHCL:35136883, urn-3:HUL.DRS.OBJECT:35136882",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-03-26T20:24:10.887Z,,2018-03-26T19:58:07.188Z,6,,R,"rjes gnang gi yi ge kha'u pas mdzad pa, རྗེས་གནང་གི་ཡི་གེ་ཁའུ་པས་མཛད་པ",Tibetan Buddhist Resource Center,135524
437957173,W00KG02569-I00KG03212,"urn-3:FHCL:35136885, urn-3:HUL.DRS.OBJECT:35136884",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-03-26T20:24:11.208Z,,2018-03-26T19:57:04.162Z,28,,R,"nag po chen po gshin rje ltar bsgrub pa'i yi ge dam pa kun dga' grags kyis mdzad pa, ནག་པོ་ཆེན་པོ་གཤིན་རྗེ་ལྟར་བསྒྲུབ་པའི་ཡི་གེ་དམ་པ་ཀུན་དགའ་གྲགས་ཀྱིས་མཛད་པ, nag po chen po gshin rje ltar bsgrub pa'i yi ge",Tibetan Buddhist Resource Center,1408956
437957203,W00KG02653-I00KG03373,"urn-3:FHCL:35136887, urn-3:HUL.DRS.OBJECT:35136886",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-03-26T20:24:11.232Z,,2018-03-26T19:57:08.917Z,22,,R,"shri badz+ra mahA kA la de wa aSh+Ta thi ra me khe shwa ra pra tiSh+Tha khak+ka bi dza ha ra, ཤྲི་བཛྲ་མཧཱ་ཀཱ་ལ་དེ་ཝ་ཨཥྚ་ཐི་ར་མེ་ཁེ་ཤྭ་ར་པྲ་ཏིཥྛ་ཁཀྐ་བི་ཛ་ཧ་ར་, dpal rdo rje nag po gur gyi mgon po'i gsang khrid thun mong ma yin pa'i rjes gnang",Tibetan Buddhist Resource Center,773914
437957227,W00KG02602-I00KG03277,"urn-3:FHCL:35136889, urn-3:HUL.DRS.OBJECT:35136888",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-03-26T20:24:11.640Z,,2018-03-26T19:58:44.175Z,8,,R,"dpal mgon gdong bzhi pa'i rjes gnang gi yi ge sa chen gyis mdzad pa, དཔལ་མགོན་གདོང་བཞི་པའི་རྗེས་གནང་གི་ཡི་གེ་ས་ཆེན་གྱིས་མཛད་པ",Tibetan Buddhist Resource Center,354046
437957237,W00KG02654-I00KG03375,"urn-3:FHCL:35136891, urn-3:HUL.DRS.OBJECT:35136890",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-03-26T20:24:11.956Z,,2018-03-26T19:57:53.64Z,6,,R,"dri chu la brten pa'i rims bsrung, དྲི་ཆུ་ལ་བརྟེན་པའི་རིམས་བསྲུང",Tibetan Buddhist Resource Center,156526
437957245,W00KG02570-I00KG03214,"urn-3:FHCL:35136893, urn-3:HUL.DRS.OBJECT:35136892",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-03-26T20:24:12.538Z,,2018-03-26T19:57:53.254Z,14,,R,"dpal nag po chen po lha bcu bdun ma'i mngon par rtogs pa, དཔལ་ནག་པོ་ཆེན་པོ་ལྷ་བཅུ་བདུན་མའི་མངོན་པར་རྟོགས་པ",Tibetan Buddhist Resource Center,532284
